Date,Hammer Time,Entry Time,Exit Time,Entry Price,Exit Price,SL,Target,Status
2025-02-21,2025-02-21 10:15:00,2025-02-21 10:20:00,2025-02-21 11:35:00,48858.8,49001.00000000001,48764.0,49001.00000000001,TARGET HIT
2025-03-06,2025-03-06 10:50:00,2025-03-06 10:55:00,2025-03-06 10:55:00,48556.6,48523.85,48523.85,48605.725,SL HIT
2025-03-18,2025-03-18 12:55:00,2025-03-18 13:00:00,2025-03-18 13:15:00,48997.4,49053.350000000006,48960.1,49053.350000000006,TARGET HIT
2025-03-19,2025-03-19 10:25:00,2025-03-19 10:30:00,2025-03-19 10:45:00,49668.2,49730.22499999999,49626.85,49730.22499999999,TARGET HIT
2025-03-21,2025-03-21 10:55:00,2025-03-21 11:00:00,2025-03-21 11:20:00,50459.95,50529.24999999999,50413.75,50529.24999999999,TARGET HIT
2025-03-25,2025-03-25 11:00:00,2025-03-25 11:05:00,2025-03-25 11:20:00,51849.25,51781.05,51781.05,51951.549999999996,SL HIT
2025-03-26,2025-03-26 10:15:00,2025-03-26 10:20:00,2025-03-26 10:40:00,51773.3,51704.95,51704.95,51875.82500000001,SL HIT
2025-03-27,2025-03-27 10:25:00,2025-03-27 10:30:00,2025-03-27 10:30:00,51612.45,51571.1,51571.1,51674.47499999999,SL HIT
2025-03-28,2025-03-28 11:40:00,2025-03-28 11:45:00,2025-03-28 12:05:00,51500.5,51583.75,51445.0,51583.75,TARGET HIT
2025-04-02,2025-04-02 10:30:00,2025-04-02 10:35:00,2025-04-02 10:35:00,51202.5,51145.05,51145.05,51288.674999999996,SL HIT
2025-04-03,2025-04-03 10:15:00,2025-04-03 10:20:00,2025-04-03 10:20:00,51407.4,51500.100000000006,51345.6,51500.100000000006,TARGET HIT
2025-04-07,2025-04-07 13:10:00,2025-04-07 13:20:00,2025-04-07 13:20:00,49344.3,49249.65,49249.65,49486.27500000001,SL HIT
2025-04-08,2025-04-08 12:40:00,2025-04-08 12:45:00,2025-04-08 13:00:00,50695.15,50606.05,50606.05,50828.8,SL HIT
2025-04-09,2025-04-09 10:35:00,2025-04-09 10:40:00,2025-04-09 11:00:00,50121.75,50033.95,50033.95,50253.450000000004,SL HIT
2025-04-11,2025-04-11 12:20:00,2025-04-11 12:25:00,2025-04-11 12:35:00,51205.65,51170.15,51170.15,51258.9,SL HIT
2025-04-16,2025-04-16 11:45:00,2025-04-16 11:55:00,2025-04-16 11:55:00,52799.7,52761.45,52761.45,52857.075,SL HIT
2025-04-22,2025-04-22 12:10:00,2025-04-22 12:30:00,2025-04-22 12:35:00,55740.15,55668.55,55668.55,55847.55,SL HIT
2025-04-25,2025-04-25 10:15:00,2025-04-25 10:20:00,2025-04-25 10:25:00,54669.3,54540.3,54540.3,54862.8,SL HIT
2025-04-28,2025-04-28 12:35:00,2025-04-28 12:40:00,2025-04-28 12:40:00,55503.15,55470.3,55470.3,55552.425,SL HIT
2025-04-30,2025-04-30 10:20:00,2025-04-30 12:50:00,2025-04-30 13:15:00,55274.8,55181.25,55181.25,55415.12500000001,SL HIT
2025-05-02,2025-05-02 11:10:00,2025-05-02 11:15:00,2025-05-02 11:20:00,55373.5,55321.6,55321.6,55451.350000000006,SL HIT
2025-05-05,2025-05-05 11:50:00,2025-05-05 11:55:00,2025-05-05 12:15:00,54877.8,54824.6,54824.6,54957.600000000006,SL HIT
2025-05-07,2025-05-07 10:35:00,2025-05-07 10:45:00,2025-05-07 10:50:00,54357.15,54288.65,54288.65,54459.9,SL HIT
2025-05-12,2025-05-12 10:45:00,2025-05-12 10:50:00,2025-05-12 11:05:00,55243.6,55314.25,55196.5,55314.25,TARGET HIT
2025-05-13,2025-05-13 10:45:00,2025-05-13 10:50:00,2025-05-13 10:50:00,55093.55,55173.57500000001,55040.2,55173.57500000001,TARGET HIT
2025-05-14,2025-05-14 12:55:00,2025-05-14 13:00:00,2025-05-14 13:00:00,54600.35,54694.399999999994,54537.65,54694.399999999994,TARGET HIT
2025-05-15,2025-05-15 14:00:00,2025-05-15 14:10:00,2025-05-15 15:25:00,55393.2,55336.7,55286.85,55552.72499999999,EOD EXIT
2025-05-19,2025-05-19 10:45:00,2025-05-19 10:50:00,2025-05-19 10:50:00,55570.7,55619.825,55537.95,55619.825,TARGET HIT
2025-05-20,2025-05-20 11:30:00,2025-05-20 11:35:00,2025-05-20 11:40:00,55148.75,55104.0,55104.0,55215.875,SL HIT
2025-05-21,2025-05-21 13:50:00,2025-05-21 13:55:00,2025-05-21 14:00:00,54997.25,54965.5,54965.5,55044.875,SL HIT
2025-05-22,2025-05-22 14:50:00,2025-05-22 14:55:00,2025-05-22 14:55:00,54829.25,54932.075000000004,54760.7,54932.075000000004,TARGET HIT
2025-05-23,2025-05-23 12:10:00,2025-05-23 12:15:00,2025-05-23 12:20:00,55259.3,55355.07500000001,55195.45,55355.07500000001,TARGET HIT
2025-05-26,2025-05-26 11:10:00,2025-05-26 11:15:00,2025-05-26 11:15:00,55483.65,55527.3,55454.55,55527.3,TARGET HIT
2025-05-27,2025-05-27 10:15:00,2025-05-27 10:30:00,2025-05-27 11:00:00,55117.5,55208.700000000004,55056.7,55208.700000000004,TARGET HIT
2025-05-29,2025-05-29 10:15:00,2025-05-29 10:20:00,2025-05-29 10:30:00,55364.15,55294.65,55294.65,55468.4,SL HIT
2025-06-02,2025-06-02 10:15:00,2025-06-02 10:20:00,2025-06-02 10:20:00,55586.8,55553.9,55553.9,55636.15000000001,SL HIT
2025-06-03,2025-06-03 10:40:00,2025-06-03 10:45:00,2025-06-03 11:10:00,55825.05,55746.15,55746.15,55943.40000000001,SL HIT
2025-06-06,2025-06-06 11:50:00,2025-06-06 11:55:00,2025-06-06 12:05:00,56599.55,56647.925,56567.3,56647.925,TARGET HIT
2025-06-10,2025-06-10 11:00:00,2025-06-10 11:05:00,2025-06-10 11:30:00,56637.15,56602.8,56602.8,56688.675,SL HIT
2025-06-13,2025-06-13 15:15:00,2025-06-13 15:20:00,2025-06-13 15:25:00,55547.8,55577.1,55514.35,55597.975000000006,EOD EXIT
2025-06-16,2025-06-16 10:50:00,2025-06-16 10:55:00,2025-06-16 11:05:00,55659.45,55720.34999999999,55618.85,55720.34999999999,TARGET HIT
2025-06-17,2025-06-17 10:20:00,2025-06-17 10:25:00,2025-06-17 10:25:00,55915.1,55887.55,55887.55,55956.42499999999,SL HIT
2025-06-18,2025-06-18 15:15:00,2025-06-18 15:20:00,2025-06-18 15:20:00,55832.55,55799.05,55799.05,55882.8,SL HIT
2025-06-23,2025-06-23 14:30:00,2025-06-23 14:35:00,2025-06-23 14:45:00,56090.4,56021.3,56021.3,56194.05,SL HIT
2025-06-24,2025-06-24 13:55:00,2025-06-24 14:00:00,2025-06-24 14:00:00,56425.2,56355.55,56355.55,56529.67499999999,SL HIT
2025-06-26,2025-06-26 12:25:00,2025-06-26 12:30:00,2025-06-26 12:30:00,56960.0,56931.1,56931.1,57003.350000000006,SL HIT
2025-06-27,2025-06-27 10:20:00,2025-06-27 10:25:00,2025-06-27 10:30:00,57196.35,57237.6,57168.85,57237.6,TARGET HIT
2025-06-30,2025-06-30 13:15:00,2025-06-30 13:20:00,2025-06-30 13:45:00,57364.2,57320.7,57320.7,57429.45,SL HIT
2025-07-04,2025-07-04 11:45:00,2025-07-04 13:05:00,2025-07-04 13:50:00,56718.1,56799.17499999999,56664.05,56799.17499999999,TARGET HIT
2025-07-07,2025-07-07 11:30:00,2025-07-07 11:35:00,2025-07-07 11:45:00,56981.85,56947.55,56947.55,57033.29999999999,SL HIT
2025-07-11,2025-07-11 10:45:00,2025-07-11 10:50:00,2025-07-11 11:00:00,56718.25,56681.35,56681.35,56773.600000000006,SL HIT
2025-07-18,2025-07-18 10:20:00,2025-07-18 10:25:00,2025-07-18 10:30:00,56362.55,56289.95,56289.95,56471.45000000001,SL HIT
2025-07-24,2025-07-24 14:05:00,2025-07-24 14:10:00,2025-07-24 14:20:00,57115.2,57081.4,57081.4,57165.899999999994,SL HIT
2025-07-25,2025-07-25 11:15:00,2025-07-25 11:20:00,2025-07-25 11:30:00,56676.3,56750.475000000006,56626.85,56750.475000000006,TARGET HIT
2025-07-29,2025-07-29 10:15:00,2025-07-29 11:15:00,2025-07-29 11:15:00,56067.05,55974.6,55974.6,56205.725000000006,SL HIT
2025-07-30,2025-07-30 11:40:00,2025-07-30 11:45:00,2025-07-30 13:10:00,56270.95,56191.5,56191.5,56390.12499999999,SL HIT
2025-07-31,2025-07-31 10:20:00,2025-07-31 10:25:00,2025-07-31 10:50:00,55614.5,55715.225000000006,55547.35,55715.225000000006,TARGET HIT
2025-08-01,2025-08-01 15:10:00,2025-08-01 15:15:00,2025-08-01 15:25:00,55608.8,55636.15,55562.1,55678.850000000006,EOD EXIT
2025-08-05,2025-08-05 13:30:00,2025-08-05 13:35:00,2025-08-05 13:40:00,55308.95,55274.25,55274.25,55360.99999999999,SL HIT
2025-08-06,2025-08-06 12:25:00,2025-08-06 12:30:00,2025-08-06 12:50:00,55440.85,55381.0,55381.0,55530.625,SL HIT
2025-08-11,2025-08-11 10:30:00,2025-08-11 10:35:00,2025-08-11 11:10:00,55292.55,55250.95,55250.95,55354.95000000001,SL HIT
2025-08-25,2025-08-25 10:20:00,2025-08-25 10:25:00,2025-08-25 10:30:00,55117.9,55086.55,55086.55,55164.925,SL HIT
2025-09-03,2025-09-03 14:20:00,2025-09-03 14:25:00,2025-09-03 14:30:00,53888.45,53936.075,53856.7,53936.075,TARGET HIT
2025-09-05,2025-09-05 10:20:00,2025-09-05 10:25:00,2025-09-05 12:30:00,53839.15,53746.2,53746.2,53978.57500000001,SL HIT
2025-09-08,2025-09-08 11:55:00,2025-09-08 12:00:00,2025-09-08 12:40:00,54272.7,54332.774999999994,54232.65,54332.774999999994,TARGET HIT
2025-09-10,2025-09-10 10:55:00,2025-09-10 11:00:00,2025-09-10 11:15:00,54621.4,54584.75,54584.75,54676.375,SL HIT
2025-09-18,2025-09-18 13:10:00,2025-09-18 13:25:00,2025-09-18 13:35:00,55582.9,55654.0,55535.5,55654.0,TARGET HIT
2025-09-22,2025-09-22 14:55:00,2025-09-22 15:00:00,2025-09-22 15:25:00,55302.95,55280.7,55246.55,55387.54999999999,EOD EXIT
2025-09-26,2025-09-26 14:15:00,2025-09-26 14:20:00,2025-09-26 14:25:00,54371.3,54324.9,54324.9,54440.90000000001,SL HIT
2025-09-29,2025-09-29 12:00:00,2025-09-29 12:05:00,2025-09-29 12:05:00,54389.5,54330.35,54330.35,54478.225000000006,SL HIT
2025-10-01,2025-10-01 10:45:00,2025-10-01 10:50:00,2025-10-01 11:10:00,54956.45,55056.2,54889.95,55056.2,TARGET HIT
2025-10-03,2025-10-03 10:35:00,2025-10-03 11:15:00,2025-10-03 11:40:00,55478.05,55429.9,55429.9,55550.27500000001,SL HIT
2025-10-07,2025-10-07 11:35:00,2025-10-07 11:40:00,2025-10-07 12:05:00,56267.85,56371.649999999994,56198.65,56371.649999999994,TARGET HIT
2025-10-08,2025-10-08 11:20:00,2025-10-08 11:25:00,2025-10-08 11:50:00,55889.6,55973.975,55833.35,55973.975,TARGET HIT
2025-10-09,2025-10-09 10:50:00,2025-10-09 10:55:00,2025-10-09 11:05:00,56033.55,56118.675,55976.8,56118.675,TARGET HIT
2025-10-13,2025-10-13 10:55:00,2025-10-13 11:00:00,2025-10-13 14:20:00,56590.0,56684.049999999996,56527.3,56684.049999999996,TARGET HIT
2025-10-14,2025-10-14 11:25:00,2025-10-14 11:35:00,2025-10-14 12:05:00,56359.95,56306.35,56306.35,56440.34999999999,SL HIT
2025-10-17,2025-10-17 10:20:00,2025-10-17 10:30:00,2025-10-17 10:30:00,57547.2,57612.67499999999,57503.55,57612.67499999999,TARGET HIT
2025-10-20,2025-10-20 11:25:00,2025-10-20 11:30:00,2025-10-20 11:30:00,58184.6,58125.9,58125.9,58272.649999999994,SL HIT
2025-10-24,2025-10-24 10:45:00,2025-10-24 10:50:00,2025-10-24 10:55:00,57858.05,57817.0,57817.0,57919.62500000001,SL HIT
2025-10-31,2025-10-31 11:20:00,2025-10-31 11:25:00,2025-10-31 11:50:00,57880.7,57989.37499999999,57808.25,57989.37499999999,TARGET HIT
2025-11-03,2025-11-03 13:25:00,2025-11-03 13:30:00,2025-11-03 13:45:00,58163.95,58117.85,58117.85,58233.09999999999,SL HIT
2025-11-04,2025-11-04 11:45:00,2025-11-04 11:50:00,2025-11-04 12:00:00,57845.85,57882.825,57821.2,57882.825,TARGET HIT
2025-11-07,2025-11-07 10:15:00,2025-11-07 10:20:00,2025-11-07 10:20:00,57294.65,57336.5,57266.75,57336.5,TARGET HIT
2025-11-13,2025-11-13 10:40:00,2025-11-13 10:45:00,2025-11-13 10:50:00,58533.35,58566.875,58511.0,58566.875,TARGET HIT
2025-11-19,2025-11-19 12:50:00,2025-11-19 13:05:00,2025-11-19 13:25:00,59058.1,59006.95,59006.95,59134.825,SL HIT
2025-11-26,2025-11-26 10:25:00,2025-11-26 10:30:00,2025-11-26 13:05:00,59427.0,59515.875,59367.75,59515.875,TARGET HIT
2025-11-27,2025-11-27 13:15:00,2025-11-27 13:20:00,2025-11-27 13:20:00,59671.1,59621.5,59621.5,59745.5,SL HIT
2025-12-01,2025-12-01 14:55:00,2025-12-01 15:00:00,2025-12-01 15:05:00,59599.55,59707.475000000006,59527.6,59707.475000000006,TARGET HIT
2025-12-02,2025-12-02 10:15:00,2025-12-02 10:20:00,2025-12-02 10:35:00,59490.0,59569.649999999994,59436.9,59569.649999999994,TARGET HIT
2025-12-03,2025-12-03 12:05:00,2025-12-03 12:10:00,2025-12-03 12:10:00,59119.6,59179.45,59079.7,59179.45,TARGET HIT
2025-12-04,2025-12-04 11:45:00,2025-12-04 11:50:00,2025-12-04 11:55:00,59303.25,59238.9,59238.9,59399.774999999994,SL HIT
2025-12-05,2025-12-05 12:40:00,2025-12-05 12:45:00,2025-12-05 13:55:00,59720.0,59665.8,59665.8,59801.299999999996,SL HIT
2025-12-08,2025-12-08 13:50:00,2025-12-08 14:40:00,2025-12-08 14:40:00,59169.85,59135.1,59135.1,59221.975,SL HIT
2025-12-09,2025-12-09 10:35:00,2025-12-09 10:40:00,2025-12-09 10:55:00,59092.9,59199.175,59022.05,59199.175,TARGET HIT
2025-12-10,2025-12-10 11:50:00,2025-12-10 11:55:00,2025-12-10 12:05:00,59013.6,59073.375,58973.75,59073.375,TARGET HIT
2025-12-11,2025-12-11 10:40:00,2025-12-11 10:45:00,2025-12-11 10:50:00,59186.85,59239.35,59151.85,59239.35,TARGET HIT
2025-12-12,2025-12-12 11:05:00,2025-12-12 11:10:00,2025-12-12 11:20:00,59296.05,59344.57500000001,59263.7,59344.57500000001,TARGET HIT
2025-12-18,2025-12-18 10:35:00,2025-12-18 10:40:00,2025-12-18 10:50:00,59145.55,59103.05,59103.05,59209.3,SL HIT
2026-01-08,2026-01-08 10:40:00,2026-01-08 10:45:00,2026-01-08 10:55:00,59960.7,59930.05,59930.05,60006.67499999999,SL HIT
2026-01-12,2026-01-12 13:20:00,2026-01-12 13:30:00,2026-01-12 13:30:00,59477.65,59423.5,59423.5,59558.875,SL HIT
2026-01-13,2026-01-13 10:40:00,2026-01-13 10:45:00,2026-01-13 10:45:00,59607.35,59560.15,59560.15,59678.149999999994,SL HIT
2026-01-14,2026-01-14 10:20:00,2026-01-14 10:25:00,2026-01-14 10:35:00,59436.0,59385.3,59385.3,59512.049999999996,SL HIT
2026-01-16,2026-01-16 10:20:00,2026-01-16 10:25:00,2026-01-16 10:25:00,60089.0,60145.325000000004,60051.45,60145.325000000004,TARGET HIT
2026-01-21,2026-01-21 10:55:00,2026-01-21 11:10:00,2026-01-21 12:45:00,58586.4,59048.100000000006,58278.6,59048.100000000006,TARGET HIT
2026-01-22,2026-01-22 10:30:00,2026-01-22 10:35:00,2026-01-22 10:55:00,59149.45,58944.25,58944.25,59457.24999999999,SL HIT
2026-01-23,2026-01-23 10:15:00,2026-01-23 10:25:00,2026-01-23 10:30:00,59093.35,59184.17499999999,59032.8,59184.17499999999,TARGET HIT
2026-01-28,2026-01-28 10:30:00,2026-01-28 10:35:00,2026-01-28 11:20:00,59486.8,59631.55,59390.3,59631.55,TARGET HIT
2026-01-29,2026-01-29 10:20:00,2026-01-29 10:30:00,2026-01-29 11:10:00,59582.2,59712.99999999999,59495.0,59712.99999999999,TARGET HIT
2026-02-01,2026-02-01 11:00:00,2026-02-01 11:05:00,2026-02-01 11:05:00,59735.5,59831.649999999994,59671.4,59831.649999999994,TARGET HIT
2026-02-02,2026-02-02 11:35:00,2026-02-02 11:40:00,2026-02-02 12:15:00,58111.0,58274.424999999996,58002.05,58274.424999999996,TARGET HIT
2026-02-04,2026-02-04 14:00:00,2026-02-04 14:10:00,2026-02-04 14:15:00,60283.8,60381.75000000001,60218.5,60381.75000000001,TARGET HIT
2026-02-06,2026-02-06 11:15:00,2026-02-06 11:20:00,2026-02-06 11:35:00,59824.1,59905.325,59769.95,59905.325,TARGET HIT
2026-02-10,2026-02-10 14:00:00,2026-02-10 14:05:00,2026-02-10 14:15:00,60583.45,60661.29999999999,60531.55,60661.29999999999,TARGET HIT
2026-02-11,2026-02-11 11:00:00,2026-02-11 11:05:00,2026-02-11 11:05:00,60667.2,60628.35,60628.35,60725.47499999999,SL HIT
2026-02-13,2026-02-13 10:15:00,2026-02-13 10:20:00,2026-02-13 10:45:00,60423.6,60359.7,60359.7,60519.45,SL HIT
2026-02-16,2026-02-16 13:25:00,2026-02-16 13:30:00,2026-02-16 13:40:00,60733.35,60800.024999999994,60688.9,60800.024999999994,TARGET HIT
2026-02-18,2026-02-18 15:05:00,2026-02-18 15:10:00,2026-02-18 15:25:00,61548.5,61520.4,61518.5,61593.5,EOD EXIT
2026-02-20,2026-02-20 10:50:00,2026-02-20 10:55:00,2026-02-20 11:00:00,61185.6,61147.1,61147.1,61243.35,SL HIT
2026-02-23,2026-02-23 11:10:00,2026-02-23 15:15:00,2026-02-23 15:25:00,61294.35,61275.0,61222.05,61402.79999999999,EOD EXIT
2026-02-25,2026-02-25 13:00:00,2026-02-25 13:05:00,2026-02-25 14:05:00,60903.35,60834.15,60834.15,61007.149999999994,SL HIT
2026-02-26,2026-02-26 12:20:00,2026-02-26 12:40:00,2026-02-26 14:40:00,60934.25,61115.674999999996,60813.3,61115.674999999996,TARGET HIT
2026-03-02,2026-03-02 12:30:00,2026-03-02 12:35:00,2026-03-02 12:35:00,59761.25,59723.9,59723.9,59817.274999999994,SL HIT
2026-03-04,2026-03-04 11:30:00,2026-03-04 11:35:00,2026-03-04 12:10:00,58523.75,58484.55,58484.55,58582.549999999996,SL HIT
2026-03-05,2026-03-05 10:25:00,2026-03-05 10:30:00,2026-03-05 11:00:00,58925.4,59044.350000000006,58846.1,59044.350000000006,TARGET HIT
2026-03-09,2026-03-09 11:10:00,2026-03-09 11:15:00,2026-03-09 11:30:00,55646.25,55867.125,55499.0,55867.125,TARGET HIT
2026-03-10,2026-03-10 11:10:00,2026-03-10 11:15:00,2026-03-10 11:15:00,56875.65,56838.7,56838.7,56931.07500000001,SL HIT
2026-03-11,2026-03-11 11:50:00,2026-03-11 12:00:00,2026-03-11 12:35:00,56089.2,56015.4,56015.4,56199.899999999994,SL HIT
2026-03-12,2026-03-12 10:30:00,2026-03-12 10:35:00,2026-03-12 11:20:00,55231.2,55078.3,55078.3,55460.54999999999,SL HIT
2026-03-13,2026-03-13 10:55:00,2026-03-13 11:00:00,2026-03-13 11:00:00,54157.75,54098.55,54098.55,54246.549999999996,SL HIT
2026-03-16,2026-03-16 12:15:00,2026-03-16 12:20:00,2026-03-16 12:25:00,53707.55,53776.25000000001,53661.75,53776.25000000001,TARGET HIT
2026-03-17,2026-03-17 10:40:00,2026-03-17 10:45:00,2026-03-17 10:50:00,54415.65,54530.025,54339.4,54530.025,TARGET HIT
2026-03-18,2026-03-18 13:35:00,2026-03-18 13:40:00,2026-03-18 13:50:00,55405.55,55345.1,55345.1,55496.225000000006,SL HIT
2026-03-19,2026-03-19 10:40:00,2026-03-19 10:50:00,2026-03-19 11:00:00,53905.45,53829.55,53829.55,54019.29999999999,SL HIT
2026-03-20,2026-03-20 11:10:00,2026-03-20 11:15:00,2026-03-20 11:20:00,54100.9,54197.350000000006,54036.6,54197.350000000006,TARGET HIT
2026-03-23,2026-03-23 11:00:00,2026-03-23 11:05:00,2026-03-23 11:30:00,51660.7,51799.149999999994,51568.4,51799.149999999994,TARGET HIT
2026-03-24,2026-03-24 11:05:00,2026-03-24 11:10:00,2026-03-24 11:35:00,51960.05,52077.8,51881.55,52077.8,TARGET HIT
2026-03-25,2026-03-25 10:50:00,2026-03-25 10:55:00,2026-03-25 11:15:00,53893.85,54000.42499999999,53822.8,54000.42499999999,TARGET HIT
2026-03-27,2026-03-27 10:25:00,2026-03-27 10:30:00,2026-03-27 10:45:00,52700.3,52634.35,52634.35,52799.225000000006,SL HIT
2026-03-30,2026-03-30 12:55:00,2026-03-30 13:05:00,2026-03-30 13:05:00,50809.25,50766.95,50766.95,50872.700000000004,SL HIT
2026-04-01,2026-04-01 13:10:00,2026-04-01 13:15:00,2026-04-01 13:20:00,51979.3,51856.4,51856.4,52163.65000000001,SL HIT
2026-04-02,2026-04-02 11:10:00,2026-04-02 11:20:00,2026-04-02 11:20:00,50132.5,50086.95,50086.95,50200.825000000004,SL HIT
2026-04-06,2026-04-06 10:40:00,2026-04-06 10:45:00,2026-04-06 10:50:00,51605.5,51520.85,51520.85,51732.475000000006,SL HIT
2026-04-07,2026-04-07 10:35:00,2026-04-07 10:40:00,2026-04-07 10:50:00,52191.9,52100.15,52100.15,52329.525,SL HIT
2026-04-08,2026-04-08 10:20:00,2026-04-08 10:25:00,2026-04-08 10:45:00,55262.05,55401.100000000006,55169.35,55401.100000000006,TARGET HIT
2026-04-09,2026-04-09 10:20:00,2026-04-09 10:30:00,2026-04-09 10:40:00,55473.4,55381.15,55381.15,55611.775,SL HIT
2026-04-13,2026-04-13 10:15:00,2026-04-13 10:20:00,2026-04-13 10:25:00,54778.4,54941.675,54669.55,54941.675,TARGET HIT
2026-04-16,2026-04-16 10:20:00,2026-04-16 10:25:00,2026-04-16 10:25:00,56582.5,56536.65,56536.65,56651.274999999994,SL HIT
2026-04-17,2026-04-17 15:00:00,2026-04-17 15:05:00,2026-04-17 15:25:00,56581.2,56625.6,56495.3,56710.04999999999,EOD EXIT
2026-04-20,2026-04-20 11:00:00,2026-04-20 11:05:00,2026-04-20 11:05:00,57040.25,56995.2,56995.2,57107.825000000004,SL HIT
2026-04-21,2026-04-21 11:15:00,2026-04-21 12:10:00,2026-04-21 12:10:00,57288.8,57250.45,57250.45,57346.32500000001,SL HIT
2026-04-23,2026-04-23 11:35:00,2026-04-23 11:50:00,2026-04-23 11:50:00,56588.25,56549.65,56549.65,56646.149999999994,SL HIT
2026-04-24,2026-04-24 13:15:00,2026-04-24 13:20:00,2026-04-24 13:30:00,55927.35,55891.25,55891.25,55981.5,SL HIT
2026-04-27,2026-04-27 12:20:00,2026-04-27 12:25:00,2026-04-27 12:30:00,56073.95,56130.649999999994,56036.15,56130.649999999994,TARGET HIT
2026-04-28,2026-04-28 11:30:00,2026-04-28 11:35:00,2026-04-28 11:55:00,55747.0,55685.25,55685.25,55839.625,SL HIT
2026-04-29,2026-04-29 11:55:00,2026-04-29 12:00:00,2026-04-29 12:10:00,55903.95,55966.87499999999,55862.0,55966.87499999999,TARGET HIT
2026-04-30,2026-04-30 15:10:00,2026-04-30 15:15:00,2026-04-30 15:25:00,54819.45,54961.72499999999,54724.6,54961.72499999999,TARGET HIT
2026-05-04,2026-05-04 10:40:00,2026-05-04 10:45:00,2026-05-04 10:55:00,55374.9,55324.45,55324.45,55450.57500000001,SL HIT
2026-05-05,2026-05-05 15:10:00,2026-05-05 15:15:00,2026-05-05 15:20:00,54606.1,54541.25,54541.25,54703.375,SL HIT
2026-05-06,2026-05-06 10:15:00,2026-05-06 10:20:00,2026-05-06 10:35:00,55098.45,55036.25,55036.25,55191.74999999999,SL HIT
2026-05-07,2026-05-07 10:50:00,2026-05-07 12:25:00,2026-05-07 12:30:00,56059.35,55980.3,55980.3,56177.92499999999,SL HIT
2026-05-08,2026-05-08 10:15:00,2026-05-08 10:20:00,2026-05-08 10:50:00,55659.55,55570.8,55570.8,55792.675,SL HIT
2026-05-11,2026-05-11 15:20:00,2026-05-11 15:25:00,2026-05-11 15:25:00,54421.8,54478.1,54379.5,54485.25000000001,EOD EXIT
2026-05-12,2026-05-12 10:35:00,2026-05-12 10:40:00,2026-05-12 10:45:00,54074.3,54015.35,54015.35,54162.725000000006,SL HIT
2026-05-13,2026-05-13 13:55:00,2026-05-13 14:00:00,2026-05-13 14:00:00,53820.55,53755.35,53755.35,53918.350000000006,SL HIT
2026-05-14,2026-05-14 15:10:00,2026-05-14 15:15:00,2026-05-14 15:25:00,54083.05,54169.52500000001,54025.4,54169.52500000001,TARGET HIT
2026-05-15,2026-05-15 11:30:00,2026-05-15 11:35:00,2026-05-15 12:45:00,53995.85,54181.54999999999,53872.05,54181.54999999999,TARGET HIT
2026-05-18,2026-05-18 13:10:00,2026-05-18 13:15:00,2026-05-18 13:55:00,53441.05,53571.32500000001,53354.2,53571.32500000001,TARGET HIT
2026-05-19,2026-05-19 12:35:00,2026-05-19 13:30:00,2026-05-19 13:35:00,53647.35,53593.3,53593.3,53728.42499999999,SL HIT
2026-05-20,2026-05-20 14:25:00,2026-05-20 14:30:00,2026-05-20 14:55:00,53497.35,53589.45,53435.95,53589.45,TARGET HIT
2026-05-21,2026-05-21 11:05:00,2026-05-21 11:25:00,2026-05-21 11:40:00,53711.0,53672.55,53672.55,53768.674999999996,SL HIT
