Date,Hammer Time,Open,High,Low,Close,Previous 1Hr Fall,Max Move Next 30 Min,SL Hit,SL Hit Time
2024-09-11,2024-09-11 12:20:00,51161.0,51180.9,51116.0,51179.15,267.15,28.65,False,
2024-09-12,2024-09-12 12:05:00,51179.25,51197.25,51152.9,51191.65,200.25,23.9,True,2024-09-12 12:20:00
2024-09-12,2024-09-12 14:55:00,51621.75,51632.4,51596.35,51627.85,402.4,250.25,False,
2024-09-19,2024-09-19 11:40:00,52946.0,52955.75,52847.9,52915.95,301.35,95.9,False,
2024-09-19,2024-09-19 12:05:00,52983.8,52997.8,52956.55,52994.65,311.85,16.6,True,2024-09-19 12:15:00
2024-09-20,2024-09-20 14:05:00,53396.75,53426.85,53348.05,53416.1,581.55,78.65,True,2024-09-20 14:20:00
2024-09-30,2024-09-30 10:50:00,53248.8,53250.8,53214.15,53241.4,205.8,116.2,False,
2024-10-04,2024-10-04 10:35:00,51907.5,51919.8,51848.25,51917.9,287.4,325.85,False,
2024-10-04,2024-10-04 13:45:00,51553.1,51555.5,51463.75,51539.95,455.35,57.6,False,
2024-10-07,2024-10-07 11:30:00,51357.15,51371.05,51284.25,51339.7,455.95,0.0,True,2024-10-07 11:35:00
2024-10-07,2024-10-07 13:40:00,50433.1,50440.0,50194.3,50380.0,728.15,489.55,False,
2024-10-08,2024-10-08 10:45:00,51014.75,51033.75,50968.7,51026.9,349.65,63.15,False,
2024-10-10,2024-10-10 13:45:00,51556.45,51561.05,51513.1,51546.25,234.65,0.0,True,2024-10-10 13:50:00
2024-10-10,2024-10-10 14:05:00,51562.65,51563.1,51527.05,51553.8,213.75,98.9,False,
2024-10-11,2024-10-11 10:45:00,51348.45,51371.1,51317.25,51361.15,215.0,6.45,True,2024-10-11 10:55:00
2024-10-11,2024-10-11 12:10:00,51093.05,51096.75,51055.95,51087.9,221.15,88.9,False,
2024-10-15,2024-10-15 10:55:00,51865.5,51870.7,51748.85,51826.95,255.85,6.85,True,2024-10-15 11:20:00
2024-10-15,2024-10-15 11:35:00,51751.35,51768.2,51732.9,51760.55,265.1,132.1,False,
2024-10-18,2024-10-18 11:50:00,51750.3,51754.95,51698.65,51744.0,327.55,111.0,False,
2024-10-18,2024-10-18 14:05:00,52066.0,52095.55,52018.9,52085.05,318.85,103.5,False,
2024-10-22,2024-10-22 12:30:00,51578.6,51611.8,51527.05,51599.05,398.25,0.0,True,2024-10-22 12:45:00
2024-10-22,2024-10-22 12:35:00,51591.55,51596.75,51527.15,51572.75,360.15,19.85,True,2024-10-22 12:45:00
2024-10-22,2024-10-22 14:25:00,51553.9,51585.25,51485.45,51569.7,239.25,26.2,True,2024-10-22 14:50:00
2024-10-23,2024-10-23 10:25:00,51226.15,51268.25,51167.1,51251.55,443.65,71.35,False,
2024-10-24,2024-10-24 10:20:00,51641.55,51642.25,51584.1,51622.95,477.25,158.6,False,
2024-10-25,2024-10-25 11:20:00,50689.8,50715.15,50646.7,50703.65,308.3,0.0,True,2024-10-25 11:25:00
2024-10-25,2024-10-25 12:15:00,50617.75,50620.25,50575.6,50607.9,204.5,0.0,True,2024-10-25 12:20:00
2024-10-25,2024-10-25 14:25:00,50423.8,50440.7,50382.1,50432.35,210.25,299.3,False,
2024-10-25,2024-10-25 14:30:00,50437.2,50443.7,50395.65,50442.95,233.7,385.95,False,
2024-10-28,2024-10-28 12:00:00,51415.75,51419.7,51366.3,51411.8,217.6,177.35,False,
2024-10-28,2024-10-28 12:50:00,51395.55,51429.95,51350.0,51413.2,228.15,82.0,False,
2024-10-28,2024-10-28 12:55:00,51417.3,51417.3,51367.25,51401.7,239.15,95.3,False,
2024-10-28,2024-10-28 13:00:00,51405.75,51414.15,51373.85,51414.05,239.15,82.95,False,
2024-10-28,2024-10-28 13:30:00,51470.75,51471.15,51413.0,51463.85,213.15,0.0,True,2024-10-28 13:35:00
2024-10-29,2024-10-29 12:05:00,51733.45,51734.6,51672.75,51718.9,388.6,105.3,False,
2024-10-29,2024-10-29 13:05:00,51914.45,51923.65,51876.75,51903.9,241.7,15.3,True,2024-10-29 13:20:00
2024-10-29,2024-10-29 13:10:00,51909.4,51919.2,51855.15,51894.15,246.95,69.7,True,2024-10-29 13:35:00
2024-10-29,2024-10-29 14:10:00,52247.6,52257.15,52201.85,52252.9,485.2,64.75,False,
2024-10-29,2024-10-29 14:50:00,52292.65,52296.3,52262.5,52286.4,466.2,68.45,False,
2024-10-30,2024-10-30 10:25:00,51801.45,51823.3,51733.0,51822.15,373.7,278.6,False,
2024-10-30,2024-10-30 11:15:00,51934.7,51946.8,51896.6,51940.9,367.75,108.9,False,
2024-10-30,2024-10-30 13:55:00,51868.85,51874.75,51840.05,51874.75,386.3,0.0,True,2024-10-30 14:05:00
2024-10-30,2024-10-30 14:00:00,51868.65,51873.8,51830.7,51857.35,386.3,29.3,True,2024-10-30 14:10:00
2024-10-31,2024-10-31 12:35:00,51468.35,51475.55,51443.2,51460.95,297.4,0.0,True,2024-10-31 12:40:00
2024-11-05,2024-11-05 14:35:00,52149.65,52165.3,52103.7,52162.6,489.4,126.95,False,
2024-11-06,2024-11-06 10:30:00,52228.3,52262.4,52187.35,52246.95,215.35,118.75,False,
2024-11-07,2024-11-07 11:10:00,51970.0,51972.25,51923.25,51957.25,338.5,0.0,True,2024-11-07 11:15:00
2024-11-07,2024-11-07 11:25:00,51863.95,51877.4,51833.75,51873.4,338.5,25.9,True,2024-11-07 11:55:00
2024-11-08,2024-11-08 11:25:00,51636.45,51641.8,51616.0,51630.35,294.0,51.45,True,2024-11-08 11:50:00
2024-11-11,2024-11-11 11:20:00,52137.3,52146.05,52085.3,52123.2,631.75,54.5,False,
2024-11-11,2024-11-11 11:30:00,52137.65,52150.15,52103.45,52145.9,430.4,31.8,False,
2024-11-11,2024-11-11 12:10:00,52075.25,52092.1,52042.95,52091.2,200.35,0.0,True,2024-11-11 12:15:00
2024-11-12,2024-11-12 10:45:00,51702.9,51702.9,51586.35,51681.7,497.0,182.8,False,
2024-11-13,2024-11-13 14:35:00,50257.6,50266.0,50189.8,50262.55,632.85,0.0,True,2024-11-13 14:40:00
2024-11-14,2024-11-14 11:05:00,50025.05,50055.6,49970.3,50042.55,546.5,105.5,False,
2024-11-14,2024-11-14 12:25:00,50270.35,50283.35,50224.85,50255.85,345.35,0.0,True,2024-11-14 12:30:00
2024-11-21,2024-11-21 10:55:00,50119.3,50133.35,50081.0,50130.65,290.9,121.3,False,
2024-11-22,2024-11-22 10:35:00,50782.25,50801.9,50751.6,50796.85,326.0,0.0,True,2024-11-22 10:40:00
2024-11-22,2024-11-22 11:30:00,50729.25,50748.2,50702.25,50739.9,254.0,196.3,False,
2024-11-22,2024-11-22 14:30:00,51147.2,51165.35,51040.05,51157.55,377.45,99.2,False,
2024-11-22,2024-11-22 14:40:00,51121.5,51121.5,51065.5,51103.4,303.75,153.35,False,
2024-11-25,2024-11-25 13:40:00,52043.8,52050.55,52014.95,52036.55,258.1,30.35,True,2024-11-25 13:55:00
2024-11-26,2024-11-26 10:40:00,52107.9,52113.5,52057.7,52096.15,347.9,51.8,False,
2024-11-28,2024-11-28 11:35:00,52099.4,52113.4,52070.6,52108.1,425.35,140.65,False,
2024-12-03,2024-12-03 11:10:00,52685.35,52685.45,52666.45,52681.75,213.7,66.35,False,
2024-12-04,2024-12-04 10:25:00,52986.0,52995.7,52943.95,52994.3,354.2,187.85,False,
2024-12-04,2024-12-04 10:30:00,52993.5,53024.15,52954.1,53010.65,305.45,171.5,False,
2024-12-04,2024-12-04 12:30:00,53091.25,53109.35,53057.15,53101.75,310.55,2.45,True,2024-12-04 12:40:00
2024-12-05,2024-12-05 12:50:00,53495.2,53518.05,53452.65,53507.55,648.95,134.8,False,
2024-12-09,2024-12-09 11:35:00,53700.5,53703.25,53677.5,53702.65,298.55,38.25,True,2024-12-09 11:50:00
2024-12-10,2024-12-10 12:40:00,53378.05,53381.8,53302.65,53355.9,243.15,94.65,False,
2024-12-11,2024-12-11 11:05:00,53492.3,53505.05,53471.85,53499.65,229.15,148.4,False,
2024-12-11,2024-12-11 11:15:00,53493.75,53499.2,53455.55,53484.9,229.15,163.15,False,
2024-12-13,2024-12-13 12:05:00,52999.5,53002.1,52911.75,52982.35,738.75,176.15,False,
2024-12-17,2024-12-17 12:45:00,52899.8,52913.25,52869.25,52911.35,266.0,122.35,True,2024-12-17 13:15:00
2024-12-18,2024-12-18 11:05:00,52289.9,52295.5,52230.9,52275.9,295.25,93.1,False,
2024-12-18,2024-12-18 11:50:00,52259.0,52262.05,52229.5,52249.9,281.3,86.3,True,2024-12-18 12:10:00
2024-12-18,2024-12-18 14:00:00,52195.85,52203.3,52164.35,52202.05,213.45,0.0,True,2024-12-18 14:05:00
2024-12-20,2024-12-20 12:20:00,51270.6,51300.3,51204.45,51290.7,239.1,43.75,True,2024-12-20 12:45:00
2024-12-20,2024-12-20 13:10:00,51113.3,51143.35,51076.65,51129.75,359.45,87.9,True,2024-12-20 13:40:00
2024-12-23,2024-12-23 10:25:00,51330.3,51364.0,51272.75,51348.0,253.3,47.3,False,
2024-12-26,2024-12-26 11:50:00,51199.4,51218.85,51149.15,51211.55,248.5,12.5,True,2024-12-26 12:05:00
2024-12-26,2024-12-26 11:55:00,51212.0,51212.5,51182.65,51203.8,227.2,20.25,True,2024-12-26 12:05:00
2024-12-30,2024-12-30 10:40:00,51465.55,51485.75,51432.4,51481.45,297.25,61.35,True,2024-12-30 11:00:00
2024-12-30,2024-12-30 11:35:00,51710.0,51715.5,51656.4,51693.65,366.7,286.1,False,
2024-12-30,2024-12-30 14:00:00,50857.0,50860.55,50793.4,50843.35,636.55,53.85,True,2024-12-30 14:10:00
2025-01-02,2025-01-02 12:15:00,51129.5,51129.95,51081.6,51119.5,239.9,235.95,False,
2025-01-03,2025-01-03 11:55:00,51331.8,51351.45,51306.3,51343.45,298.95,10.45,True,2025-01-03 12:05:00
2025-01-03,2025-01-03 14:50:00,51063.2,51065.85,51030.1,51065.05,234.25,11.25,True,2025-01-03 15:00:00
2025-01-06,2025-01-06 11:15:00,50260.2,50289.65,50193.1,50278.45,601.25,105.75,True,2025-01-06 11:45:00
2025-01-06,2025-01-06 13:30:00,49931.25,49934.85,49870.55,49915.4,327.7,56.95,True,2025-01-06 13:50:00
2025-01-08,2025-01-08 11:15:00,49664.35,49681.6,49557.15,49643.15,515.8,112.25,False,
2025-01-08,2025-01-08 11:20:00,49643.05,49643.05,49544.35,49610.6,517.65,144.8,False,
2025-01-08,2025-01-08 12:05:00,49565.4,49581.35,49530.2,49576.3,211.55,0.0,True,2025-01-08 12:10:00
2025-01-08,2025-01-08 12:35:00,49527.7,49532.1,49489.5,49530.85,247.35,24.55,True,2025-01-08 12:45:00
2025-01-08,2025-01-08 12:40:00,49537.65,49555.4,49494.5,49547.1,216.95,0.0,True,2025-01-08 12:45:00
2025-01-08,2025-01-08 13:15:00,49431.55,49446.9,49398.05,49441.0,212.45,317.45,False,
2025-01-08,2025-01-08 13:55:00,49770.1,49772.8,49706.45,49758.5,384.35,220.55,False,
2025-01-09,2025-01-09 12:45:00,49341.3,49351.6,49288.4,49324.5,219.25,0.0,True,2025-01-09 12:50:00
2025-01-10,2025-01-10 10:30:00,49015.1,49031.55,48971.75,49023.95,444.2,0.0,True,2025-01-10 10:35:00
2025-01-10,2025-01-10 11:25:00,49234.4,49250.8,49173.8,49214.35,419.7,87.3,True,2025-01-10 11:40:00
2025-01-10,2025-01-10 14:25:00,48752.0,48759.05,48637.6,48733.25,285.6,26.0,False,
2025-01-13,2025-01-13 14:40:00,47954.5,47988.9,47898.35,47976.4,227.65,96.25,False,
2025-01-14,2025-01-14 12:10:00,48535.1,48538.35,48504.05,48531.4,309.55,0.0,True,2025-01-14 12:15:00
2025-01-14,2025-01-14 12:30:00,48478.65,48480.25,48433.1,48479.8,321.7,112.8,False,
2025-01-14,2025-01-14 14:50:00,48679.15,48683.35,48629.95,48674.85,430.85,164.65,False,
2025-01-15,2025-01-15 10:55:00,49038.4,49052.5,49007.15,49048.55,256.95,0.0,True,2025-01-15 11:00:00
2025-01-16,2025-01-16 13:05:00,49412.15,49416.2,49362.65,49402.5,218.25,47.85,False,
2025-01-16,2025-01-16 14:35:00,49219.65,49219.65,49136.5,49199.25,211.3,64.4,False,
2025-01-17,2025-01-17 10:50:00,48413.5,48413.5,48362.45,48398.4,300.0,0.0,True,2025-01-17 10:55:00
2025-01-17,2025-01-17 11:20:00,48441.15,48457.85,48389.75,48449.95,375.4,91.4,False,
2025-01-20,2025-01-20 12:15:00,49315.9,49329.2,49291.75,49325.85,323.8,138.4,False,
2025-01-21,2025-01-21 13:10:00,48848.35,48862.3,48813.1,48857.25,404.35,0.0,True,2025-01-21 13:15:00
2025-01-21,2025-01-21 13:55:00,48764.45,48788.1,48699.2,48777.85,324.9,63.5,False,
2025-01-21,2025-01-21 14:05:00,48831.95,48841.35,48749.85,48804.8,279.5,0.0,True,2025-01-21 14:10:00
2025-01-23,2025-01-23 11:25:00,48711.75,48722.2,48681.05,48720.35,253.6,20.05,True,2025-01-23 11:35:00
2025-01-24,2025-01-24 13:05:00,48553.6,48566.3,48505.45,48566.3,322.45,54.15,True,2025-01-24 13:20:00
2025-01-27,2025-01-27 11:10:00,48093.55,48094.35,48022.15,48076.25,267.45,133.45,False,
2025-01-27,2025-01-27 12:25:00,48313.6,48313.6,48246.7,48295.3,236.2,0.0,True,2025-01-27 12:30:00
2025-01-28,2025-01-28 11:45:00,49007.8,49009.25,48942.8,49006.05,328.25,132.2,False,
2025-01-29,2025-01-29 11:55:00,49050.1,49054.4,49027.9,49044.45,306.05,105.05,False,
2025-01-31,2025-01-31 11:00:00,49346.95,49361.9,49294.6,49330.4,303.95,0.0,True,2025-01-31 11:05:00
2025-01-31,2025-01-31 13:20:00,49628.1,49633.05,49585.3,49632.7,285.1,42.1,True,2025-01-31 13:35:00
2025-01-31,2025-01-31 14:25:00,49382.8,49384.45,49332.0,49371.15,372.7,153.0,False,
2025-01-31,2025-01-31 14:35:00,49441.85,49463.6,49416.4,49453.55,335.7,118.15,False,
2025-02-01,2025-02-01 10:20:00,49775.95,49788.8,49754.4,49782.95,304.0,7.35,True,2025-02-01 10:35:00
2025-02-01,2025-02-01 13:10:00,49029.3,49078.2,48925.45,49065.1,776.55,359.85,False,
2025-02-01,2025-02-01 13:35:00,49262.3,49302.75,49144.1,49297.9,451.45,204.75,False,
2025-02-03,2025-02-03 12:20:00,49193.0,49204.0,49172.75,49199.25,214.0,40.65,True,2025-02-03 12:45:00
2025-02-04,2025-02-04 12:00:00,49812.95,49823.75,49768.5,49818.5,229.6,182.25,False,
2025-02-06,2025-02-06 14:50:00,50343.95,50346.95,50289.3,50338.55,200.9,99.2,False,
2025-02-07,2025-02-07 10:25:00,50188.1,50188.1,50042.3,50142.6,498.4,157.4,False,
2025-02-10,2025-02-10 10:15:00,49774.55,49792.3,49716.9,49792.3,386.4,41.55,False,
2025-02-11,2025-02-11 14:40:00,49350.65,49353.3,49304.45,49344.35,211.05,133.3,False,
2025-02-12,2025-02-12 11:20:00,49063.1,49083.65,49003.95,49080.0,371.3,369.6,False,
2025-02-12,2025-02-12 11:50:00,49313.2,49352.85,49233.7,49349.0,481.35,83.05,False,
2025-02-13,2025-02-13 13:40:00,49351.25,49378.25,49307.5,49365.05,394.75,0.0,True,2025-02-13 13:45:00
2025-02-13,2025-02-13 14:30:00,49338.6,49351.9,49279.7,49321.4,210.1,107.6,False,
2025-02-14,2025-02-14 14:55:00,49143.75,49143.75,49025.7,49108.35,518.95,44.95,False,
2025-02-17,2025-02-17 12:20:00,48772.15,48775.45,48729.45,48761.25,223.05,161.5,False,
2025-02-18,2025-02-18 10:20:00,48935.2,48936.25,48847.4,48923.55,283.0,60.4,False,
2025-02-21,2025-02-21 10:15:00,48826.85,48858.8,48764.0,48847.35,484.15,60.7,False,
2025-02-21,2025-02-21 13:45:00,48836.2,48850.75,48799.8,48850.05,201.15,131.2,False,
2025-03-06,2025-03-06 10:50:00,48543.65,48556.6,48523.85,48550.15,300.65,0.0,True,2025-03-06 10:55:00
2025-03-18,2025-03-18 12:55:00,48985.7,48997.4,48960.1,48997.4,212.85,101.8,False,
2025-03-19,2025-03-19 10:25:00,49658.45,49668.2,49626.85,49666.1,268.3,82.9,False,
2025-03-19,2025-03-19 11:10:00,49711.2,49724.65,49671.85,49719.9,252.2,35.35,False,
2025-03-21,2025-03-21 10:55:00,50446.9,50459.95,50413.75,50454.55,336.4,78.1,False,
2025-03-21,2025-03-21 14:45:00,50437.15,50446.2,50391.55,50422.0,238.75,230.0,False,
2025-03-25,2025-03-25 11:00:00,51849.25,51849.25,51781.05,51844.95,293.25,37.2,True,2025-03-25 11:20:00
2025-03-25,2025-03-25 12:40:00,51649.35,51667.85,51603.8,51661.65,231.25,7.3,False,
2025-03-25,2025-03-25 14:00:00,51708.5,51711.45,51666.7,51699.35,220.25,88.3,True,2025-03-25 14:25:00
2025-03-26,2025-03-26 10:15:00,51749.8,51773.3,51704.95,51763.15,258.45,112.65,True,2025-03-26 10:45:00
2025-03-26,2025-03-26 11:10:00,51589.8,51599.15,51546.2,51595.95,366.1,30.5,False,
2025-03-26,2025-03-26 11:40:00,51555.95,51557.6,51510.95,51548.75,294.65,18.7,True,2025-03-26 11:55:00
2025-03-27,2025-03-27 10:25:00,51600.15,51612.45,51571.1,51611.65,306.2,0.0,True,2025-03-27 10:30:00
2025-03-28,2025-03-28 11:40:00,51497.85,51500.5,51445.0,51492.45,302.05,113.95,False,
2025-04-01,2025-04-01 10:50:00,51089.7,51092.85,51046.6,51079.85,658.8,0.0,True,2025-04-01 10:55:00
2025-04-02,2025-04-02 10:30:00,51184.6,51202.5,51145.05,51196.75,275.65,79.35,False,
2025-04-02,2025-04-02 10:55:00,51193.35,51215.8,51155.1,51209.15,236.0,66.95,False,
2025-04-03,2025-04-03 10:15:00,51399.7,51407.4,51345.6,51407.4,531.05,120.7,False,
2025-04-07,2025-04-07 13:10:00,49320.1,49344.3,49249.65,49333.45,314.5,0.0,True,2025-04-07 13:15:00
2025-04-07,2025-04-07 14:25:00,49563.7,49597.5,49515.25,49580.75,337.35,109.5,False,
2025-04-08,2025-04-08 12:40:00,50662.8,50695.15,50606.05,50681.6,595.95,40.9,False,
2025-04-08,2025-04-08 14:55:00,50515.4,50539.3,50458.4,50529.85,344.8,0.0,True,2025-04-08 15:00:00
2025-04-09,2025-04-09 10:35:00,50117.2,50121.75,50033.95,50097.9,366.75,55.85,True,2025-04-09 11:00:00
2025-04-09,2025-04-09 11:35:00,50111.25,50129.25,50057.35,50126.4,242.9,84.45,False,
2025-04-09,2025-04-09 11:50:00,50144.35,50148.25,50093.4,50131.85,300.0,0.0,True,2025-04-09 11:55:00
2025-04-09,2025-04-09 12:00:00,50092.0,50114.9,50034.85,50109.0,300.0,115.9,False,
2025-04-09,2025-04-09 12:10:00,50127.05,50129.8,50096.7,50129.3,300.0,108.25,False,
2025-04-09,2025-04-09 12:50:00,50227.5,50232.15,50156.7,50207.65,217.1,98.95,False,
2025-04-11,2025-04-11 12:20:00,51204.9,51205.65,51170.15,51197.15,277.25,28.25,True,2025-04-11 12:35:00
2025-04-11,2025-04-11 14:20:00,50988.8,50995.7,50955.25,50980.45,200.15,0.0,True,2025-04-11 14:25:00
2025-04-16,2025-04-16 11:45:00,52796.15,52799.7,52761.45,52786.4,201.85,7.4,True,2025-04-16 11:55:00
2025-04-22,2025-04-22 12:10:00,55715.25,55740.15,55668.55,55728.4,315.0,16.5,False,
2025-04-22,2025-04-22 12:20:00,55673.15,55692.7,55628.0,55688.2,294.0,56.7,False,
2025-04-25,2025-04-25 10:15:00,54665.1,54669.3,54540.3,54631.5,870.2,67.1,True,2025-04-25 10:25:00
2025-04-25,2025-04-25 14:35:00,54721.6,54727.9,54645.6,54705.85,264.45,92.1,False,
2025-04-25,2025-04-25 14:40:00,54700.95,54701.55,54642.4,54688.6,265.4,109.35,False,
2025-04-28,2025-04-28 12:35:00,55502.4,55503.15,55470.3,55498.85,302.45,0.0,True,2025-04-28 12:40:00
2025-04-30,2025-04-30 10:20:00,55235.65,55274.8,55181.25,55256.3,354.65,0.0,True,2025-04-30 10:25:00
2025-04-30,2025-04-30 10:35:00,55112.75,55123.0,55047.3,55101.8,365.95,139.6,False,
2025-05-02,2025-05-02 11:10:00,55358.7,55373.5,55321.6,55370.45,254.8,51.55,True,2025-05-02 11:20:00
2025-05-02,2025-05-02 12:40:00,55067.25,55094.15,54994.4,55092.1,247.1,93.8,False,
2025-05-02,2025-05-02 13:35:00,55258.3,55275.4,55212.0,55268.1,296.35,15.45,False,
2025-05-05,2025-05-05 10:45:00,55146.25,55154.0,55100.2,55133.8,240.4,0.0,True,2025-05-05 10:50:00
2025-05-05,2025-05-05 11:50:00,54871.4,54877.8,54824.6,54856.65,280.1,54.25,True,2025-05-05 12:15:00
2025-05-07,2025-05-07 10:35:00,54354.95,54357.15,54288.65,54340.65,431.35,44.65,True,2025-05-07 10:50:00
2025-05-07,2025-05-07 10:55:00,54282.1,54285.25,54244.2,54271.3,321.45,172.35,False,
2025-05-07,2025-05-07 11:35:00,54461.9,54472.6,54396.55,54441.5,233.65,0.0,True,2025-05-07 11:45:00
2025-05-12,2025-05-12 10:45:00,55229.7,55243.6,55196.5,55238.0,269.3,109.6,False,
2025-05-13,2025-05-13 10:45:00,55074.95,55093.55,55040.2,55088.45,269.55,225.55,False,
2025-05-13,2025-05-13 10:55:00,55126.25,55164.75,55054.75,55156.5,269.55,157.5,False,
2025-05-14,2025-05-14 10:20:00,55082.95,55094.1,55064.95,55091.15,224.6,0.0,True,2025-05-14 10:25:00
2025-05-14,2025-05-14 12:55:00,54577.55,54600.35,54537.65,54590.65,406.3,121.95,False,
2025-05-14,2025-05-14 13:30:00,54677.45,54681.1,54654.3,54673.35,337.0,0.0,True,2025-05-14 13:35:00
2025-05-15,2025-05-15 14:00:00,55361.0,55393.2,55286.85,55386.55,644.55,104.0,False,
2025-05-19,2025-05-19 10:45:00,55557.5,55570.7,55537.95,55567.1,237.65,100.05,False,
2025-05-19,2025-05-19 11:00:00,55609.65,55628.05,55578.25,55622.3,286.8,49.2,False,
2025-05-19,2025-05-19 14:10:00,55406.3,55406.3,55355.9,55399.6,215.9,57.9,False,
2025-05-20,2025-05-20 11:10:00,55218.7,55223.45,55175.5,55208.3,204.65,0.0,True,2025-05-20 11:15:00
2025-05-20,2025-05-20 11:30:00,55134.9,55148.75,55104.0,55143.85,217.3,24.1,True,2025-05-20 11:40:00
2025-05-21,2025-05-21 13:50:00,54995.15,54997.25,54965.5,54988.3,292.75,33.8,True,2025-05-21 14:00:00
2025-05-22,2025-05-22 14:50:00,54819.8,54829.25,54760.7,54808.6,242.0,187.5,False,
2025-05-23,2025-05-23 12:10:00,55254.2,55259.3,55195.45,55236.4,239.55,197.25,False,
2025-05-23,2025-05-23 12:25:00,55345.35,55351.25,55312.8,55349.6,239.55,84.05,False,
2025-05-26,2025-05-26 11:10:00,55476.0,55483.65,55454.55,55480.1,475.25,96.15,True,2025-05-26 11:35:00
2025-05-27,2025-05-27 10:15:00,55109.55,55117.5,55056.7,55098.1,473.7,61.8,False,
2025-05-27,2025-05-27 13:05:00,55405.85,55428.1,55367.7,55424.9,309.5,32.5,True,2025-05-27 13:15:00
2025-05-29,2025-05-29 10:15:00,55352.7,55364.15,55294.65,55335.1,409.1,49.9,True,2025-05-29 10:35:00
2025-05-29,2025-05-29 10:30:00,55315.6,55322.6,55256.5,55306.5,260.5,33.2,True,2025-05-29 10:40:00
2025-06-02,2025-06-02 10:15:00,55585.55,55586.8,55553.9,55577.85,386.55,108.6,False,
2025-06-02,2025-06-02 10:20:00,55578.0,55598.45,55551.5,55589.95,282.8,96.5,False,
2025-06-03,2025-06-03 10:40:00,55806.45,55825.05,55746.15,55817.45,241.2,43.9,True,2025-06-03 11:10:00
2025-06-03,2025-06-03 11:25:00,55729.85,55762.55,55684.35,55750.5,345.85,54.8,False,
2025-06-03,2025-06-03 11:45:00,55710.9,55727.95,55675.95,55722.65,201.95,27.15,True,2025-06-03 12:15:00
2025-06-06,2025-06-06 11:50:00,56588.15,56599.55,56567.3,56594.0,277.7,56.2,True,2025-06-06 12:15:00
2025-06-10,2025-06-10 11:00:00,56628.35,56637.15,56602.8,56637.15,200.35,48.65,True,2025-06-10 11:30:00
2025-06-10,2025-06-10 11:20:00,56654.15,56660.6,56630.6,56657.75,201.9,0.0,True,2025-06-10 11:25:00
2025-06-16,2025-06-16 10:50:00,55644.0,55659.45,55618.85,55655.25,316.9,146.45,False,
2025-06-17,2025-06-17 10:20:00,55909.65,55915.1,55887.55,55913.55,217.55,44.8,True,2025-06-17 10:45:00
2025-06-23,2025-06-23 14:30:00,56065.75,56090.4,56021.3,56080.25,204.0,16.25,False,
2025-06-24,2025-06-24 13:00:00,56694.3,56703.4,56587.3,56661.15,373.35,29.65,True,2025-06-24 13:10:00
2025-06-24,2025-06-24 13:55:00,56407.5,56425.2,56355.55,56420.1,463.55,0.0,True,2025-06-24 14:00:00
2025-06-24,2025-06-24 14:25:00,56392.35,56409.1,56352.05,56405.25,229.45,108.1,False,
2025-06-24,2025-06-24 14:50:00,56461.75,56473.7,56434.2,56472.5,209.6,40.85,False,
2025-06-26,2025-06-26 12:25:00,56954.35,56960.0,56931.1,56948.15,468.75,0.0,True,2025-06-26 12:30:00
2025-06-27,2025-06-27 10:20:00,57195.55,57196.35,57168.85,57188.9,221.85,120.95,False,
2025-06-27,2025-06-27 10:35:00,57249.9,57253.15,57184.95,57243.8,267.75,96.95,False,
2025-06-30,2025-06-30 13:15:00,57349.85,57364.2,57320.7,57358.45,214.1,29.6,True,2025-06-30 13:45:00
2025-07-03,2025-07-03 14:05:00,56966.45,56970.15,56928.1,56957.4,208.9,0.0,True,2025-07-03 14:10:00
2025-07-04,2025-07-04 11:45:00,56717.35,56718.1,56664.05,56713.85,203.15,0.2,True,2025-07-04 11:55:00
2025-07-04,2025-07-04 14:50:00,57013.5,57018.9,56986.5,57005.7,280.75,43.15,False,
2025-07-07,2025-07-07 11:30:00,56967.6,56981.85,56947.55,56975.85,255.25,29.0,True,2025-07-07 11:45:00
2025-07-11,2025-07-11 10:45:00,56718.25,56718.25,56681.35,56707.3,314.7,52.1,True,2025-07-11 11:00:00
2025-07-18,2025-07-18 10:20:00,56347.55,56362.55,56289.95,56357.25,262.4,19.35,True,2025-07-18 10:30:00
2025-07-24,2025-07-24 14:05:00,57110.8,57115.2,57081.4,57104.65,276.6,46.4,True,2025-07-24 14:25:00
2025-07-25,2025-07-25 11:15:00,56659.55,56676.3,56626.85,56674.05,296.95,104.75,True,2025-07-25 11:45:00
2025-07-25,2025-07-25 11:25:00,56695.1,56697.7,56655.5,56689.45,237.6,89.35,True,2025-07-25 11:35:00
2025-07-25,2025-07-25 12:00:00,56567.35,56570.5,56531.1,56557.3,230.1,15.15,True,2025-07-25 12:15:00
2025-07-29,2025-07-29 10:15:00,56049.85,56067.05,55974.6,56028.7,305.7,20.85,True,2025-07-29 10:25:00
2025-07-29,2025-07-29 11:05:00,55957.2,55969.45,55929.7,55967.6,238.6,126.85,False,
2025-07-30,2025-07-30 11:40:00,56244.5,56270.95,56191.5,56268.75,256.6,45.35,False,
2025-07-30,2025-07-30 11:45:00,56262.0,56277.7,56239.5,56272.3,256.6,41.8,True,2025-07-30 12:10:00
2025-07-31,2025-07-31 10:20:00,55597.6,55614.5,55547.35,55614.5,339.15,105.8,False,
2025-07-31,2025-07-31 11:15:00,55808.85,55818.35,55789.55,55817.15,330.2,304.6,False,
2025-07-31,2025-07-31 12:40:00,56240.1,56251.85,56168.9,56216.4,367.95,146.2,False,
